6.0796738E-6;2.788356398577431;
0.0;2.534044435422847;
2.3601549;1.9158648635542734;
4.8761573;0.0;
16.37692;1.1102230246251565E-16;
1.1175871E-8;0.0;
1.4156103E-7;1.921662828863191E-11;
7.4505806E-6;0.0;
9.536743E-7;1.1102230246251565E-16;
9.536743E-7;1.6653345369377348E-15;
2.0861626E-7;16.065844810825503;
1.7881393E-7;2.220446049250313E-16;
0.0;1.1102230246251565E-16;
2.3841858E-7;1.1102230246251565E-16;
4.7683716E-7;1.1102230246251565E-16;
24.247568;8.881784197001252E-16;
4.4703484E-7;1.1102230246251565E-16;
0.0;1.1693423438455788;
2.5182962E-6;4.938898019147468;
2.9802322E-8;3.885780586188048E-16;
4.7683716E-7;2.9031640263286946;
5.9604645E-8;3.552713678800501E-14;
0.0;8.881784197001252E-16;
5.9604645E-8;1.1102230246251565E-16;
1.1920929E-7;2.3314683517128287E-15;
1.7881393E-7;1.3892542085711126;
0.40162376;1.9539925233402755E-14;
4.172325E-7;1.3322676295501878E-15;
1.1920929E-7;1.1102230246251565E-16;
0.0;8.881784197001252E-16;
2.3841858E-7;1.1102230246251565E-16;
3.33786E-6;1.1102230246251565E-16;
1.1920929E-7;7.105427357601002E-15;
2.9802322E-7;0.0;
2.3722649E-5;1.7763568394002505E-15;
1.7881393E-7;0.0;
0.0;4.218847493575595E-15;
5.364418E-6;0.14498342412264292;
1.1920929E-6;242.28390037222422;
848.34076;1.7127965174974964;
0.9819391;2.220446049250313E-16;
5.9604645E-8;0.2586735055045734;
1.4901161E-7;1.1102230246251565E-16;
1.1324883E-6;9.992007221626409E-16;
1.21593475E-5;6.38378239159465E-16;
2.9802322E-8;5.551115123125783E-16;
25.372349;1.7136378542752713;
2.0861626E-7;0.0;
5.9604645E-8;2.220446049250313E-16;
0.0;5.551115123125783E-17;
0.0;4.440892098500626E-16;
2.2963595;7.771561172376096E-16;
1.9073486E-6;0.05659702772341835;
9.536743E-7;1.6653345369377348E-15;
30.322498;1.021405182655144E-14;
3.0566487;4.996003610813204E-16;
3.4619756;3.3306690738754696E-16;
5.607662;2.220446049250313E-16;
3.5762787E-7;169.50682504947346;
2.3841858E-7;4.308834149599004;
1.3411045E-6;5.551115123125783E-17;
5.364418E-7;6.217248937900877E-15;
0.0;1.6653345369377348E-16;
1.0430813E-7;3.3306690738754696E-16;
5.9604645E-8;0.0;
2.1576881E-5;1.1102230246251565E-16;
4.7683716E-7;0.0;
1.1920929E-7;0.2451848943274344;
0.090919435;1.1102230246251565E-16;
1.5258789E-4;1.1102230246251565E-16;
1.1920929E-7;35.2059291418508;
1.1920929E-7;1.1102230246251565E-15;
3.5762787E-7;1.6653345369377348E-16;
0.0;2.220446049250313E-15;
5.9604645E-8;6.661338147750939E-16;
5.096197E-6;2.7755575615628914E-16;
0.0;0.0;
0.73728156;2.220446049250313E-16;
1.513958E-5;2.220446049250313E-16;
12.450905;1.1102230246251565E-16;
16.514395;3.552713678800501E-15;
2.9802322E-8;9.03059209639666;
1.7881393E-7;0.0;
0.43589044;1.3877787807814457E-16;
2.1920214;0.03189397599512722;
0.0;1.9978463328129692E-13;
5.9604645E-8;0.0;
2.2888184E-5;7.1721367575937;
787.33997;2.220446049250313E-16;
2.861023E-6;538.407392328633;
8.319383;2.220446049250313E-16;
2.3841858E-7;0.0;
5.9604645E-8;1.1102230246251565E-16;
5.9604645E-7;0.6935292209937871;
2.3841858E-6;1.0897547947413;
1.66893E-6;0.0;
8.940697E-8;2.1340613803711936;
2.7134662;0.0;
1.7881393E-7;0.6766722064660583;
0.4942478;6.661338147750939E-16;
6.7063313;2.0122792321330962E-14;
