0.0,1.4305115E-6,2.9802322E-8
0.0,1.264852343785201,3.885780586188048E-16
5.9604645E-8,2.2649765E-6,0.0
1.1102230246251565E-16,1.2126020422982755,1.1102230246251565E-16
2.9802322E-8,2.3044956,2.3841858E-7
4.440892098500626E-15,11.192471429492914,3.552713678800501E-15
0.0,3.5762787E-7,0.0
0.0,5.551115123125783E-17,5.551115123125783E-17
2.9802322E-8,1.4305115E-5,1.4901161E-7
8.881784197001252E-16,2.220446049250313E-16,5.551115123125783E-16
5.9604645E-8,7.154851,2.3841858E-7
0.0,1.1102230246251565E-16,3.552713678800501E-15
5.9604645E-8,0.0,0.0
2.220446049250313E-16,9.992007221626409E-16,2.220446049250313E-16
1.4901161E-8,0.0,1.4901161E-8
5.551115123125783E-17,5.565866172870908,1.1102230246251565E-16
1.9073486E-6,3.7210817,9.536743E-6
2.7755575615628914E-16,8.881784197001252E-16,3.3306690738754696E-16
5.9604645E-8,1.5199196,5.9604645E-8
1.1102230246251565E-16,4.175763044806814,0.0
5.9604645E-8,7.1525574E-7,0.0
1.1102230246251565E-16,3.1086244689504383E-15,2.220446049250313E-16
0.0,1.1920929E-7,0.0
0.0,1.7763568394002505E-15,1.1102230246251565E-16
2.9802322E-8,0.0,0.0
0.0,2.053947397597528,1.3877787807814457E-17
2.3841858E-7,1.3411045E-7,5.9604645E-7
1.1102230246251565E-16,8.881784197001252E-16,0.0
1.7881393E-7,1.1920929E-7,2.3841858E-7
0.0,1.3322676295501878E-15,2.220446049250313E-16
0.0,3.5762787E-7,5.9604645E-8
1.1102230246251565E-15,1.881187080902516,2.4424906541753444E-15
5.9604645E-8,1.1920929E-7,5.9604645E-8
5.551115123125783E-17,4.440892098500626E-16,0.0
0.0,0.8798659,1.1920929E-7
2.220446049250313E-16,1.609823385706477E-15,0.0
0.0,0.0,0.0
2.6645352591003757E-15,8.881784197001252E-16,0.0
5.9604645E-8,8.940697E-7,1.1920929E-7
1.6653345369377348E-16,1.6653345369377348E-16,2.220446049250313E-16
5.9604645E-8,4.4703484E-8,0.0
0.0,1.6653345369377348E-16,0.0
3.8146973E-6,1.7881393E-7,1.5258789E-5
1.4432899320127035E-15,2.7755575615628914E-17,8.881784197001252E-16
5.9604645E-8,3.7252903E-8,0.0
4.440892098500626E-16,1.3322676295501878E-15,2.220446049250313E-16
1.1920929E-7,1.1920929E-7,2.3841858E-7
0.0,24.977864294215404,4.440892098500626E-16
0.0,1.9073486E-6,0.0
2.220446049250313E-16,43.257877725425324,0.0
7.1525574E-7,6.556511E-7,2.9802322E-8
5.551115123125783E-17,0.0,9.71445146547012E-17
0.0,2.8014183E-6,5.9604645E-8
5.551115123125783E-17,4.440892098500626E-16,9.71445146547012E-17
2.9802322E-8,0.22031797,0.0
2.220446049250313E-16,0.7512243646782744,8.881784197001252E-16
0.0,2.9802322E-8,2.9802322E-8
7.105427357601002E-15,2.6645352591003757E-15,5.773159728050814E-15
4.7683716E-7,9.775162E-6,0.0
0.0,4.440892098500626E-16,0.0
5.9604645E-8,6.897521,0.0
0.0,1.6653345369377348E-16,8.881784197001252E-16
0.0,5.9604645E-8,0.0
0.0,3.3306690738754696E-16,0.0
2.9802322E-8,2.9802322E-8,5.9604645E-8
2.220446049250313E-16,2.220446049250313E-16,9.992007221626409E-16
1.9073486E-6,3.5762787E-7,2.861023E-6
0.0,2.220446049250313E-16,0.0
5.9604645E-8,2.3841858E-7,5.9604645E-8
6.661338147750939E-16,1.9984014443252818E-15,0.0
5.9604645E-8,1.4156103E-6,1.1920929E-7
1.1102230246251565E-16,5.828670879282072E-16,0.0
0.0,1.4901161E-7,5.9604645E-8
6.661338147750939E-16,5.551115123125783E-17,0.0
5.9604645E-8,8.9645386E-5,3.7252903E-8
0.0,1.7763568394002505E-15,4.440892098500626E-16
5.9604645E-8,5.9604645E-8,1.1920929E-7
3.3306690738754696E-16,5.384581669432009E-15,3.3306690738754696E-16
2.9802322E-7,0.25768197,4.7683716E-7
0.0,0.0,2.220446049250313E-16
1.1920929E-7,6.556511E-7,0.0
0.0,79.32743583056549,0.0
5.9604645E-8,0.3816568,5.9604645E-8
3.3306690738754696E-16,0.0,2.220446049250313E-16
1.4901161E-8,7.748604E-7,5.9604645E-8
8.881784197001252E-16,4.440892098500626E-16,1.1102230246251565E-16
0.0,3.5762787E-6,5.9604645E-8
0.0,4.440892098500626E-16,0.0
4.7683716E-7,1.001358E-5,2.3841858E-7
5.551115123125783E-16,3.552713678800501E-15,2.831068712794149E-15
1.4901161E-8,3.4920287,1.4901161E-8
0.0,1.1569089175396616,2.220446049250313E-16
0.0,9.536743E-7,0.0
0.0,0.0,2.220446049250313E-16
5.9604645E-8,8.34465E-7,3.7252903E-9
1.1102230246251565E-16,5.551115123125783E-16,1.1102230246251565E-16
0.0,2.3841858E-7,0.0
2.7755575615628914E-17,1.1790334020462447,1.1102230246251565E-16
0.0,1.013279E-5,0.0
0.0,2.220446049250313E-15,0.0
0.0,0.0,2.9802322E-8
1.1102230246251565E-16,1.1102230246251565E-16,5.551115123125783E-17
5.9604645E-8,6.556511E-7,1.1920929E-7
0.0,3.3306690738754696E-16,4.440892098500626E-16
0.0,2.0861626E-7,1.1920929E-7
1.1102230246251565E-16,6.661338147750939E-16,0.0
5.9604645E-8,1.6725395,1.1920929E-7
8.881784197001252E-15,105.20043918372278,0.0
3.5762787E-7,1.4901161E-7,0.0
0.0,8.881784197001252E-16,1.1102230246251565E-16
4.7683716E-7,8.940697E-8,9.536743E-7
0.0,3.3306690738754696E-16,1.6653345369377348E-16
