0.0;2.788356398577431;0.0;
2.220446049250313E-16;2.534044435422847;1.1102230246251565E-16;
1.1102230246251565E-16;1.9158648635542734;1.1102230246251565E-16;
2.220446049250313E-16;0.0;4.440892098500626E-16;
0.0;1.1102230246251565E-16;0.0;
0.0;0.0;1.1102230246251565E-16;
0.0;1.921662828863191E-11;0.0;
5.551115123125783E-16;0.0;2.220446049250313E-16;
0.0;1.1102230246251565E-16;0.0;
0.0;1.6653345369377348E-15;0.0;
9.992007221626409E-16;16.065844810825503;1.7763568394002505E-15;
0.0;2.220446049250313E-16;2.220446049250313E-16;
6.106226635438361E-16;1.1102230246251565E-16;2.831068712794149E-15;
0.0;1.1102230246251565E-16;1.1102230246251565E-16;
2.220446049250313E-16;1.1102230246251565E-16;2.220446049250313E-16;
0.0;8.881784197001252E-16;0.0;
0.0;1.1102230246251565E-16;0.0;
0.0;1.1693423438455788;1.1102230246251565E-16;
2.7755575615628914E-16;4.938898019147468;5.551115123125783E-17;
0.0;3.885780586188048E-16;1.1102230246251565E-16;
0.0;2.9031640263286946;0.0;
1.8318679906315083E-15;3.552713678800501E-14;0.0;
0.0;8.881784197001252E-16;4.440892098500626E-16;
2.7755575615628914E-17;1.1102230246251565E-16;5.551115123125783E-17;
0.0;2.3314683517128287E-15;1.1102230246251565E-16;
0.0;1.3892542085711126;0.0;
0.0;1.9539925233402755E-14;0.0;
5.551115123125783E-17;1.3322676295501878E-15;1.1102230246251565E-16;
4.440892098500626E-16;1.1102230246251565E-16;3.3306690738754696E-16;
0.0;8.881784197001252E-16;0.0;
0.0;1.1102230246251565E-16;0.0;
2.220446049250313E-16;1.1102230246251565E-16;1.1102230246251565E-16;
0.0;7.105427357601002E-15;1.1102230246251565E-16;
8.881784197001252E-16;0.0;6.661338147750939E-16;
0.0;1.7763568394002505E-15;1.1102230246251565E-16;
3.3306690738754696E-16;0.0;1.1102230246251565E-16;
0.0;4.218847493575595E-15;1.1102230246251565E-16;
1.1102230246251565E-16;0.14498342412264292;2.220446049250313E-16;
2.220446049250313E-16;242.28390037222422;0.0;
1.1102230246251565E-16;1.7127965174974964;0.0;
0.0;2.220446049250313E-16;0.0;
0.0;0.2586735055045734;8.881784197001252E-16;
1.1102230246251565E-16;1.1102230246251565E-16;1.1102230246251565E-16;
1.1102230246251565E-16;9.992007221626409E-16;4.440892098500626E-16;
2.220446049250313E-16;6.38378239159465E-16;0.0;
2.220446049250313E-16;5.551115123125783E-16;0.0;
2.220446049250313E-16;1.7136378542752713;1.1102230246251565E-16;
4.440892098500626E-16;0.0;4.440892098500626E-16;
1.1102230246251565E-16;2.220446049250313E-16;1.7763568394002505E-15;
0.0;5.551115123125783E-17;1.942890293094024E-16;
5.551115123125783E-16;4.440892098500626E-16;1.1102230246251565E-16;
1.5543122344752192E-15;7.771561172376096E-16;1.7763568394002505E-15;
1.1102230246251565E-16;0.05659702772341835;1.1102230246251565E-16;
1.1102230246251565E-16;1.6653345369377348E-15;2.220446049250313E-16;
1.1102230246251565E-16;1.021405182655144E-14;5.551115123125783E-17;
2.220446049250313E-16;4.996003610813204E-16;7.771561172376096E-16;
2.220446049250313E-16;3.3306690738754696E-16;2.220446049250313E-16;
5.551115123125783E-17;2.220446049250313E-16;5.551115123125783E-17;
2.220446049250313E-16;169.50682504947346;1.3322676295501878E-15;
0.0;4.308834149599004;0.0;
5.551115123125783E-17;5.551115123125783E-17;3.885780586188048E-16;
5.551115123125783E-17;6.217248937900877E-15;1.1102230246251565E-16;
5.551115123125783E-17;1.6653345369377348E-16;0.0;
0.0;3.3306690738754696E-16;2.220446049250313E-16;
4.440892098500626E-16;0.0;0.0;
1.1102230246251565E-16;1.1102230246251565E-16;0.0;
1.3322676295501878E-15;0.0;1.7763568394002505E-15;
8.881784197001252E-16;0.2451848943274344;6.661338147750939E-16;
1.1102230246251565E-16;1.1102230246251565E-16;0.0;
5.551115123125783E-17;1.1102230246251565E-16;0.0;
1.1102230246251565E-16;35.2059291418508;1.249000902703301E-16;
0.0;1.1102230246251565E-15;0.0;
0.0;1.6653345369377348E-16;5.551115123125783E-17;
0.0;2.220446049250313E-15;7.771561172376096E-16;
4.440892098500626E-16;6.661338147750939E-16;8.881784197001252E-16;
2.220446049250313E-16;2.7755575615628914E-16;1.942890293094024E-16;
1.2434497875801753E-14;0.0;7.105427357601002E-15;
0.0;2.220446049250313E-16;1.1102230246251565E-16;
0.0;2.220446049250313E-16;5.551115123125783E-17;
1.1102230246251565E-16;1.1102230246251565E-16;0.0;
0.0;3.552713678800501E-15;0.0;
1.5543122344752192E-15;9.03059209639666;8.881784197001252E-16;
1.6653345369377348E-16;0.0;3.3306690738754696E-16;
4.163336342344337E-17;1.3877787807814457E-16;0.0;
2.609024107869118E-15;0.03189397599512722;4.440892098500626E-16;
1.1102230246251565E-16;1.9978463328129692E-13;0.0;
1.1102230246251565E-16;0.0;0.0;
0.0;7.1721367575937;1.1102230246251565E-16;
0.0;2.220446049250313E-16;0.0;
5.551115123125783E-17;538.407392328633;0.0;
7.771561172376096E-16;2.220446049250313E-16;8.881784197001252E-16;
0.0;0.0;0.0;
2.7755575615628914E-16;1.1102230246251565E-16;3.3306690738754696E-16;
1.1102230246251565E-16;0.6935292209937871;0.0;
0.0;1.0897547947413;1.1102230246251565E-16;
1.1102230246251565E-16;0.0;1.1102230246251565E-16;
1.1102230246251565E-16;2.1340613803711936;0.0;
8.326672684688674E-17;0.0;2.7755575615628914E-17;
0.0;0.6766722064660583;2.220446049250313E-16;
2.220446049250313E-16;6.661338147750939E-16;1.6653345369377348E-16;
0.0;2.0122792321330962E-14;0.0;
