0.0;0.0;
0.0;1.1102230246251565E-16;
1.1920929E-7;1.1102230246251565E-16;
0.0;4.440892098500626E-16;
1.4901161E-7;0.0;
0.0;1.1102230246251565E-16;
4.7683716E-7;0.0;
2.9802322E-8;2.220446049250313E-16;
5.9604645E-8;0.0;
1.1920929E-7;0.0;
0.0;1.7763568394002505E-15;
8.940697E-8;2.220446049250313E-16;
2.9802322E-8;2.831068712794149E-15;
0.0;1.1102230246251565E-16;
0.0;2.220446049250313E-16;
4.7683716E-7;0.0;
0.0;0.0;
0.0;1.1102230246251565E-16;
0.0;5.551115123125783E-17;
3.5762787E-7;1.1102230246251565E-16;
1.4901161E-8;0.0;
0.0;0.0;
1.1920929E-7;4.440892098500626E-16;
5.9604645E-8;5.551115123125783E-17;
1.1920929E-7;1.1102230246251565E-16;
0.0;0.0;
4.7683716E-7;0.0;
0.0;1.1102230246251565E-16;
1.1920929E-7;3.3306690738754696E-16;
8.940697E-8;0.0;
0.0;0.0;
0.0;1.1102230246251565E-16;
2.9802322E-8;1.1102230246251565E-16;
5.9604645E-8;6.661338147750939E-16;
0.0;1.1102230246251565E-16;
0.0;1.1102230246251565E-16;
2.9802322E-8;1.1102230246251565E-16;
0.0;2.220446049250313E-16;
2.9802322E-8;0.0;
5.9604645E-8;0.0;
0.0;0.0;
0.0;8.881784197001252E-16;
0.0;1.1102230246251565E-16;
0.0;4.440892098500626E-16;
0.0;0.0;
0.0;0.0;
8.940697E-8;1.1102230246251565E-16;
3.7252903E-9;4.440892098500626E-16;
7.1525574E-7;1.7763568394002505E-15;
1.1920929E-7;1.942890293094024E-16;
0.0;1.1102230246251565E-16;
0.0;1.7763568394002505E-15;
9.536743E-7;1.1102230246251565E-16;
5.9604645E-8;2.220446049250313E-16;
0.0;5.551115123125783E-17;
0.0;7.771561172376096E-16;
3.2782555E-7;2.220446049250313E-16;
1.4901161E-7;5.551115123125783E-17;
2.9802322E-8;1.3322676295501878E-15;
1.1920929E-7;0.0;
2.3841858E-7;3.885780586188048E-16;
0.0;1.1102230246251565E-16;
0.0;0.0;
4.7683716E-7;2.220446049250313E-16;
0.0;0.0;
2.3841858E-7;0.0;
1.1920929E-7;1.7763568394002505E-15;
2.3841858E-7;6.661338147750939E-16;
2.2351742E-8;0.0;
1.1920929E-7;0.0;
3.5762787E-7;1.249000902703301E-16;
0.0;0.0;
8.940697E-7;5.551115123125783E-17;
0.0;7.771561172376096E-16;
2.3841858E-7;8.881784197001252E-16;
0.0;1.942890293094024E-16;
5.9604645E-8;7.105427357601002E-15;
2.9802322E-8;1.1102230246251565E-16;
1.013279E-6;5.551115123125783E-17;
0.0;0.0;
0.0;0.0;
2.9802322E-8;8.881784197001252E-16;
5.364418E-7;3.3306690738754696E-16;
0.0;0.0;
0.0;4.440892098500626E-16;
0.0;0.0;
1.1920929E-7;0.0;
3.5762787E-7;1.1102230246251565E-16;
5.9604645E-8;0.0;
6.556511E-7;0.0;
2.9802322E-8;8.881784197001252E-16;
1.1920929E-7;0.0;
5.9604645E-8;3.3306690738754696E-16;
2.3841858E-7;0.0;
2.9802322E-8;1.1102230246251565E-16;
2.3841858E-7;1.1102230246251565E-16;
1.4901161E-8;0.0;
0.0;2.7755575615628914E-17;
2.9802322E-8;2.220446049250313E-16;
1.1920929E-7;1.6653345369377348E-16;
5.9604645E-8;0.0;
